word,freq,percentage,match_count,volume_count,df
dinner,1,0.018867924528301886,18369898.0,2488151.0,0.1916476282310942
directly,4,0.07547169811320754,45355120.0,4232766.0,0.32602505425000966
discover,1,0.018867924528301886,13253744.0,2931142.0,0.2257686178646497
discuss,1,0.018867924528301886,19178272.0,3141534.0,0.24197387542289128
discussed,1,0.018867924528301886,37895699.0,3343344.0,0.2575181120280319
discussion,1,0.018867924528301886,47918717.0,4433394.0,0.3414782483514721
dl,1,0.018867924528301886,2224048.0,434408.0,0.03345989165633966
do,43,0.8113207547169812,558298911.0,8640793.0,0.6655494318816829
doe,2,0.03773584905660377,2450761.0,481547.0,0.03709073140327847
does,35,0.660377358490566,213337247.0,6945028.0,0.5349346338701066
doesn,4,0.07547169811320754,126807.0,70034.0,0.005394306854984466
doesn't,19,0.3584905660377358,14302.0,12661.0,0.0009752023173167078
doesnt,5,0.09433962264150944,117.0,103.0,7.933483823048804e-06
doing,25,0.4716981132075472,54794100.0,4466903.0,0.34405924941386573
doings,1,0.018867924528301886,1290754.0,617039.0,0.047526882763982634
dollar,1,0.018867924528301886,10533385.0,1714261.0,0.13203943603867443
don,6,0.11320754716981132,12435428.0,1996712.0,0.1537949742843439
don't,19,0.3584905660377358,188045.0,125852.0,0.009693638894158621
doncha,1,0.018867924528301886,6579.0,4705.0,0.0003623984600722779
done,25,0.4716981132075472,102801778.0,4726379.0,0.36404515862230663
doner,1,0.018867924528301886,32209.0,16504.0,0.0012712059904426939
dones,1,0.018867924528301886,14291.0,8300.0,0.0006393001527311172
donest,1,0.018867924528301886,0.0,0.0,0.0
dont,6,0.11320754716981132,1600001.0,277433.0,0.02136903123766892
door,1,0.018867924528301886,53583032.0,3505040.0,0.26997260329261147
dos,1,0.018867924528301886,3627707.0,432422.0,0.03330692176437291
dost,4,0.07547169811320754,1245832.0,365832.0,0.028177885960714466
doth,4,0.07547169811320754,3531831.0,609690.0,0.046960832544413834
double,2,0.03773584905660377,30447293.0,4443741.0,0.342275216867172
down,37,0.6981132075471698,211277897.0,5927613.0,0.45656914412421157
downed,2,0.03773584905660377,316997.0,179748.0,0.013844930584712393
downing,2,0.03773584905660377,928619.0,294668.0,0.022696541856020824
downs,3,0.05660377358490566,1840316.0,796193.0,0.061326061024511616
downward,1,0.018867924528301886,5537436.0,1558950.0,0.12007674374700905
downwarder,1,0.018867924528301886,0.0,0.0,0.0
downwardest,1,0.018867924528301886,0.0,0.0,0.0
downwards,11,0.20754716981132076,1973996.0,669776.0,0.051588903505498405
dozen,1,0.018867924528301886,10228448.0,2218797.0,0.1709008748167885
dr,1,0.018867924528301886,9768193.0,1217087.0,0.09374504879362136
draco,1,0.018867924528301886,121664.0,43426.0,0.00334484920873512
du,1,0.018867924528301886,23657198.0,2043208.0,0.15737628752547475
dual,2,0.03773584905660377,5961341.0,1637645.0,0.12613815646016271
due,9,0.16981132075471697,82117868.0,6146392.0,0.4734204029331707
during,36,0.6792452830188679,224086601.0,8173308.0,0.6295418135805376
durst,1,0.018867924528301886,456315.0,163655.0,0.012605381505447107
e,16,0.3018867924528302,77413201.0,5497687.0,0.4234544745503467
e.g.,2,0.03773584905660377,37138264.0,1936976.0,0.14919386176343477
each,37,0.6981132075471698,300640666.0,8377774.0,0.6452906262345521
earlier,2,0.03773584905660377,51488714.0,4759733.0,0.36661422094690826
early,5,0.09433962264150944,131494753.0,6962309.0,0.5362656875977387
easily,2,0.03773584905660377,42592852.0,4113939.0,0.31687250976222886
easy,2,0.03773584905660377,40446955.0,4535870.0,0.3493713715383726
eat,1,0.018867924528301886,20465924.0,2978047.0,0.22938143396872837
ec,1,0.018867924528301886,3916427.0,454740.0,0.03502594595818653
ed,4,0.07547169811320754,48559179.0,3525578.0,0.27155452456210444
edited,1,0.018867924528301886,14030015.0,2549716.0,0.1963896178579486
edition,1,0.018867924528301886,26933166.0,4177132.0,0.32173989464795627
editor,1,0.018867924528301886,18936377.0,3286765.0,0.25316016463750485
edu,9,0.16981132075471697,269551.0,130825.0,0.010076679816993785
een,2,0.03773584905660377,947554.0,207132.0,0.01595415894403636
effect,4,0.07547169811320754,113513410.0,5192108.0,0.3999175225778862
effected,1,0.018867924528301886,6330335.0,1515484.0,0.11672881357368246
effects,1,0.018867924528301886,68948888.0,4598483.0,0.35419408243752365
eg,19,0.3584905660377358,1875632.0,330728.0,0.025474031435235776
eight,18,0.33962264150943394,40758131.0,5323185.0,0.4100136124718063
eighteen,1,0.018867924528301886,8593347.0,2512037.0,0.19348742623689366
eighth,1,0.018867924528301886,7268766.0,2171604.0,0.1672658757676512
eighty,6,0.11320754716981132,6779135.0,2119158.0,0.16322626904353843
either,30,0.5660377358490566,115914095.0,5994925.0,0.4617537913387461
el,1,0.018867924528301886,22826377.0,2187139.0,0.1684624453908654
elementary,1,0.018867924528301886,10849041.0,2130236.0,0.1640795421871475
eleven,7,0.1320754716981132,9944812.0,3036334.0,0.23387093854731134
eleventh,1,0.018867924528301886,3266237.0,1136767.0,0.08755847189393903
else,23,0.4339622641509434,47356222.0,3881019.0,0.2989320529460684
elsewhere,19,0.3584905660377358,18361035.0,3655992.0,0.2815995474679208
em,1,0.018867924528301886,7225169.0,1445015.0,0.1113010012287657
empty,4,0.07547169811320754,16331658.0,3132465.0,0.24127534372588905
en,2,0.03773584905660377,33204267.0,2993677.0,0.23058532088284733
end,8,0.1509433962264151,159203698.0,6467060.0,0.49811957177365046
ended,2,0.03773584905660377,16441730.0,3001649.0,0.23119935712592835
ending,6,0.11320754716981132,9555075.0,2628348.0,0.20244617805187065
ends,2,0.03773584905660377,22119052.0,3616501.0,0.27855778815087207
english,1,0.018867924528301886,97649189.0,3783034.0,0.2913848450586758
enough,26,0.49056603773584906,94473999.0,4995748.0,0.38479306739833413
entire,1,0.018867924528301886,43037861.0,3982113.0,0.30671872880633344
entirely,8,0.1509433962264151,35500870.0,3720822.0,0.28659302082955435
ere,2,0.03773584905660377,3214980.0,970775.0,0.07477308503223498
especial,1,0.018867924528301886,1706409.0,728459.0,0.05610890963353698
especially,11,0.20754716981132076,85572551.0,5326611.0,0.41027749708906613
essay,1,0.018867924528301886,12800686.0,2077183.0,0.15999318182535907
essential,1,0.018867924528301886,37060921.0,3925728.0,0.3023757240940751
et,18,0.33962264150943394,124687869.0,3040729.0,0.23420945953179967
et-al,3,0.05660377358490566,0.0,0.0,0.0
etc,23,0.4339622641509434,3335151.0,967051.0,0.07448624722876863
etc.,1,0.018867924528301886,47128518.0,3003709.0,0.23135802680238932
evaluation,1,0.018867924528301886,23383738.0,2441329.0,0.18804120512854286
even,29,0.5471698113207547,338753297.0,8444103.0,0.6503995587442513
evened,1,0.018867924528301886,53918.0,47078.0,0.0036261412759368114
evenest,1,0.018867924528301886,1204.0,1176.0,9.058035898937275e-05
evenly,2,0.03773584905660377,2538708.0,1090191.0,0.08397099672362524
evens,1,0.018867924528301886,64908.0,43969.0,0.0033866733030643967
evenser,1,0.018867924528301886,0.0,0.0,0.0
evensest,1,0.018867924528301886,0.0,0.0,0.0
ever,31,0.5849056603773585,103807817.0,5304979.0,0.40861131143799634
evermore,2,0.03773584905660377,424251.0,215490.0,0.016597926495425113
every,31,0.5849056603773585,196653070.0,7804213.0,0.6011125979332735
everybody,14,0.2641509433962264,11556574.0,2798477.0,0.21555021367644803
everyon,1,0.018867924528301886,555.0,532.0,4.097682906662101e-05
everyone,22,0.41509433962264153,27720970.0,4126030.0,0.31780380833411703
everything,22,0.41509433962264153,50104926.0,5268906.0,0.40583282054528913
everywhere,20,0.37735849056603776,13694032.0,3345107.0,0.25765390554240114
ex,11,0.20754716981132076,15583789.0,2939437.0,0.22640753289680687
exactly,7,0.1320754716981132,27452666.0,4170316.0,0.3212148982815689
exam,1,0.018867924528301886,2488310.0,542822.0,0.04181038403684464
examined,1,0.018867924528301886,17444278.0,2963148.0,0.2282338516825186
example,10,0.18867924528301888,156753634.0,4852101.0,0.37372878438154294
excellent,1,0.018867924528301886,23522654.0,3766749.0,0.29013050734937146
except,23,0.4339622641509434,58361165.0,5898114.0,0.45429700976211335
excepted,3,0.05660377358490566,1144443.0,500257.0,0.038531852590941024
excepting,4,0.07547169811320754,2137205.0,852431.0,0.06565774319189627
exception,2,0.03773584905660377,17844122.0,3269646.0,0.25184158881646823
excepts,1,0.018867924528301886,53502.0,39753.0,0.003061939635122904
exclude,2,0.03773584905660377,4900283.0,1630685.0,0.125602068621246
excluding,2,0.03773584905660377,3778606.0,1542000.0,0.11877118500137142
exclusive,3,0.05660377358490566,9761445.0,2356676.0,0.18152088273948896
exclusively,1,0.018867924528301886,9679679.0,2411628.0,0.18575351189525768
exercise,1,0.018867924528301886,36033846.0,3537579.0,0.2724788909636618
exes,1,0.018867924528301886,19721.0,11941.0,0.000919744954670153
expect,1,0.018867924528301886,25142207.0,3641540.0,0.2804863949610208
eyes,1,0.018867924528301886,86114270.0,4032257.0,0.3105810260182068
f,15,0.2830188679245283,49430274.0,4770279.0,0.36742651726145076
face,3,0.05660377358490566,92372352.0,4772936.0,0.3676311703344395
faces,2,0.03773584905660377,14217551.0,3035155.0,0.2337801271159776
fact,4,0.07547169811320754,151661441.0,4707169.0,0.3625655253772506
facts,3,0.05660377358490566,34680784.0,3885194.0,0.29925362862530364
failing,2,0.03773584905660377,5842280.0,2357224.0,0.1815630919543922
failings,1,0.018867924528301886,723585.0,462522.0,0.03562534761945805
fairly,2,0.03773584905660377,19401302.0,3316549.0,0.2554542508723174
famili,1,0.018867924528301886,5850.0,4078.0,0.0003141043401009031
family,1,0.018867924528301886,137819000.0,5839173.0,0.44975713141245977
far,16,0.3018867924528302,144380210.0,6235636.0,0.48029434303321117
farther,4,0.07547169811320754,10935046.0,2319776.0,0.17867869290385302
farthest,2,0.03773584905660377,1199587.0,728678.0,0.0561257779146753
favorite,1,0.018867924528301886,8889927.0,1818485.0,0.14006719737822237
feb,2,0.03773584905660377,1503252.0,353371.0,0.027218088466355136
february,1,0.018867924528301886,31333901.0,2653585.0,0.20439003563674718
feel,2,0.03773584905660377,64758169.0,4035619.0,0.3108399810921203
feeling,1,0.018867924528301886,44398390.0,4012941.0,0.30909322821698343
fell,1,0.018867924528301886,31213676.0,3347317.0,0.25782412883608014
felt,3,0.05660377358490566,74146275.0,3804044.0,0.2930031217103482
few,33,0.6226415094339622,160768276.0,6306338.0,0.4857401019968733
fewer,3,0.05660377358490566,9679884.0,2633010.0,0.2028052644750071
fewest,1,0.018867924528301886,343458.0,256876.0,0.019785646509994995
ff,5,0.09433962264150944,8477958.0,782141.0,0.060243718163526354
fifteen,7,0.1320754716981132,16734000.0,3526619.0,0.2716347066655976
fifth,10,0.18867924528301888,18394575.0,4191221.0,0.32282508740118865
fifty,3,0.05660377358490566,23868395.0,3827981.0,0.2948468479460018
fify,5,0.09433962264150944,1468.0,1403.0,0.00010806483304599487
figupon,1,0.018867924528301886,0.0,0.0,0.0
figuponed,1,0.018867924528301886,0.0,0.0,0.0
figuponing,1,0.018867924528301886,0.0,0.0,0.0
figupons,1,0.018867924528301886,0.0,0.0,0.0
fill,6,0.11320754716981132,15673048.0,3587121.0,0.2762948196584335
final,1,0.018867924528301886,48312451.0,4992898.0,0.38457354867119153
finally,2,0.03773584905660377,62381205.0,6909353.0,0.5321867985750847
find,10,0.18867924528301888,137143765.0,5275865.0,0.40636883136009105
finds,3,0.05660377358490566,16334569.0,3043970.0,0.23445909468782397
fire,6,0.11320754716981132,55896886.0,4617513.0,0.35565985134191797
first,24,0.4528301886792453,461575987.0,9408146.0,0.7246541174357409
five,19,0.3584905660377358,106195169.0,7139329.0,0.5499004963973125
fix,3,0.05660377358490566,6966226.0,2275404.0,0.17526097888252953
follow,2,0.03773584905660377,46438220.0,4879259.0,0.3758206052909251
followed,9,0.16981132075471697,57705095.0,4182550.0,0.3221572113018716
following,12,0.22641509433962265,141445264.0,6577208.0,0.5066036239691959
follows,9,0.16981132075471697,42772817.0,3626305.0,0.27931293257224266
followthrough,1,0.018867924528301886,19113.0,13444.0,0.0010355121991948361
food,1,0.018867924528301886,72069381.0,4805507.0,0.370139922777163
for,50,0.9433962264150944,3272628244.0,11072345.0,0.8528375722399545
for.,1,0.018867924528301886,8544.0,3764.0,0.0002899187680578223
forby,1,0.018867924528301886,12192.0,5254.0,0.0004046846990902759
forbye,1,0.018867924528301886,9659.0,5573.0,0.0004292553917072911
fore,1,0.018867924528301886,3924276.0,1377585.0,0.10610726516868628
forer,1,0.018867924528301886,19419.0,7201.0,0.0005546506505803344
fores,1,0.018867924528301886,45930.0,29676.0,0.002285767630415498
forever,3,0.05660377358490566,9458828.0,2214577.0,0.17057583305238788
former,16,0.3018867924528302,50923488.0,4167840.0,0.3210241865733566
formerer,1,0.018867924528301886,50.0,44.0,3.38906105062279e-06
formerest,1,0.018867924528301886,0.0,0.0,0.0
formerly,17,0.32075471698113206,12594022.0,2872950.0,0.22128643057697148
formers,1,0.018867924528301886,173804.0,83424.0,0.00642565975198081
fornenst,1,0.018867924528301886,762.0,612.0,4.713875824957153e-05
forth,12,0.22641509433962265,30474964.0,3465361.0,0.2669163634419828
forty,8,0.1509433962264151,22700735.0,3768911.0,0.2902970334855407
forward,6,0.11320754716981132,39690291.0,4144772.0,0.3192473942934528
forwhy,1,0.018867924528301886,516.0,390.0,3.003940476688382e-05
found,16,0.3018867924528302,218308716.0,4997264.0,0.38490983595635103
foundation,1,0.018867924528301886,24699397.0,4183302.0,0.32221513343619135
four,20,0.37735849056603776,131484590.0,7677177.0,0.5913277624872073
fourscore,1,0.018867924528301886,144916.0,91086.0,0.0070158185194778965
fourteen,1,0.018867924528301886,8367892.0,2603099.0,0.2005013961776167
fourth,1,0.018867924528301886,28345071.0,5164300.0,0.3977756359938926
frae,1,0.018867924528301886,118520.0,30928.0,0.0023822018221286738
free,1,0.018867924528301886,103078911.0,6511494.0,0.5015420612900907
fri,2,0.03773584905660377,534775.0,90161.0,0.006944571213300031
friday,3,0.05660377358490566,6669675.0,1463781.0,0.11274643576685632
friend,1,0.018867924528301886,51396245.0,3934225.0,0.3030301979974192
friends,1,0.018867924528301886,57167614.0,4489588.0,0.34580654145780615
from,50,0.9433962264150944,1734598284.0,10229575.0,0.7879239590210143
front,8,0.1509433962264151,57122685.0,4419647.0,0.34041939784549685
fs,1,0.018867924528301886,971344.0,296559.0,0.02284219445708282
fuck,1,0.018867924528301886,1509525.0,286581.0,0.022073647839739315
fucking,1,0.018867924528301886,1371469.0,206143.0,0.015877982094512133
full,8,0.1509433962264151,98726652.0,5772492.0,0.4446210864143557
fully,2,0.03773584905660377,36152485.0,4185605.0,0.32239251997254553
fun,1,0.018867924528301886,10027207.0,2096384.0,0.16147212185338197
funny,1,0.018867924528301886,4991561.0,1365814.0,0.1052006143135299
further,32,0.6037735849056604,105327063.0,6712796.0,0.5170471696449196
furthered,3,0.05660377358490566,426219.0,292276.0,0.022512300173450604
furtherer,1,0.018867924528301886,3282.0,2864.0,0.00022059706474962887
furtherest,1,0.018867924528301886,4573.0,4143.0,0.0003191109075620504
furthering,3,0.05660377358490566,609848.0,421843.0,0.03249208365404249
furthermore,13,0.24528301886792453,16342956.0,2796422.0,0.215391929120561
furthers,3,0.05660377358490566,156127.0,115430.0,0.008890893569849742
furthest,2,0.03773584905660377,620271.0,428459.0,0.0330016751974725
g,15,0.2830188679245283,33848514.0,3472302.0,0.26745098782271853
game,2,0.03773584905660377,29719542.0,3352215.0,0.25820139295030625
gave,6,0.11320754716981132,76962915.0,4042613.0,0.31137868775093974
general,2,0.03773584905660377,225306151.0,8088215.0,0.6229876005809775
generally,2,0.03773584905660377,69920787.0,5297409.0,0.40802823888905965
get,31,0.5849056603773585,159145521.0,5611408.0,0.43221373390802564
gets,11,0.20754716981132076,14956859.0,2894499.0,0.22294622322651397
getting,12,0.22641509433962265,36687838.0,4314494.0,0.3323200811033119
gif,1,0.018867924528301886,362150.0,75568.0,0.005820558306215068
girl,2,0.03773584905660377,37644475.0,2930614.0,0.22572794913204222
give,16,0.3018867924528302,137903686.0,6131942.0,0.47230740447450026
given,16,0.3018867924528302,185479040.0,6265627.0,0.48260437325978456
gives,11,0.20754716981132076,46742758.0,4153353.0,0.319908338222439
giving,4,0.07547169811320754,41308954.0,4624400.0,0.35619031642045523
global,1,0.018867924528301886,20050527.0,1762392.0,0.13574668370748183
go,28,0.5283018867924528,161997399.0,6436535.0,0.4957684106697809
god,1,0.018867924528301886,184338584.0,4299087.0,0.33113337056679043
goes,10,0.18867924528301888,31909321.0,4042753.0,0.31138947112700993
going,11,0.20754716981132076,103555677.0,5116270.0,0.39407616776067866
gone,15,0.2830188679245283,40994037.0,3993815.0,0.3076200649975695
gonna,3,0.05660377358490566,2463059.0,356631.0,0.02746918708056037
good,7,0.1320754716981132,254969414.0,7607044.0,0.5859258302448589
goods,2,0.03773584905660377,39904802.0,2824245.0,0.2175349710662764
got,20,0.37735849056603776,81492652.0,3759216.0,0.28955028469268185
gotta,3,0.05660377358490566,990117.0,305492.0,0.02353025087447403
gotten,10,0.18867924528301888,4593491.0,1186419.0,0.09138287324133727
gov,1,0.018867924528301886,415679.0,216455.0,0.016672254766194456
great,3,0.05660377358490566,278574742.0,8087649.0,0.6229440049320081
greater,3,0.05660377358490566,79006311.0,4910547.0,0.37823053579437704
greatest,2,0.03773584905660377,33154467.0,3897737.0,0.30021974209707547
greetings,7,0.1320754716981132,1197115.0,608665.0,0.04688188282675729
group,2,0.03773584905660377,142334639.0,5881846.0,0.45304398146276037
grouped,2,0.03773584905660377,3651398.0,1456500.0,0.11218562318709303
grouping,2,0.03773584905660377,3186268.0,1094632.0,0.08431306081739377
groups,2,0.03773584905660377,79709525.0,4377104.0,0.3371425609301186
gt,1,0.018867924528301886,598088.0,183330.0,0.014120830963879002
guess,2,0.03773584905660377,11412300.0,2288719.0,0.17628655497091686
guide,1,0.018867924528301886,24694006.0,4627738.0,0.3564474229156138
guy,2,0.03773584905660377,9786146.0,1409503.0,0.10856572086445396
guys,1,0.018867924528301886,4702251.0,710429.0,0.054720164843929504
h,15,0.2830188679245283,36384897.0,4070935.0,0.3135601647299338
had,43,0.8113207547169812,1308007510.0,6686774.0,0.5150428481299354
hadn,1,0.018867924528301886,34075.0,20190.0,0.0015551168775471394
hadn't,11,0.20754716981132076,5710.0,5184.0,0.0003992930110551942
hadnt,3,0.05660377358490566,14243.0,5081.0,0.00039135952723214534
hadst,1,0.018867924528301886,217505.0,110005.0,0.00847303774713091
hae,1,0.018867924528301886,352561.0,83903.0,0.006462554302963726
hair,2,0.03773584905660377,32490377.0,2976614.0,0.22927105841223877
half,4,0.07547169811320754,98684661.0,5845660.0,0.45025678684508225
halves,2,0.03773584905660377,1561557.0,691037.0,0.05322651320998229
hand,1,0.018867924528301886,148632323.0,5491650.0,0.4229894799693783
handbook,1,0.018867924528301886,6431280.0,1540433.0,0.11865048821350037
hands,1,0.018867924528301886,70347996.0,4273266.0,0.32914453089887835
happen,3,0.05660377358490566,19347696.0,3217920.0,0.24785743945500202
happened,1,0.018867924528301886,30889378.0,3325818.0,0.256168187392277
happens,9,0.16981132075471697,14236413.0,2941702.0,0.22658199251679914
happy,1,0.018867924528301886,29582542.0,3842746.0,0.2959841090008301
hard,2,0.03773584905660377,62627680.0,5048974.0,0.3888927529319807
hardly,14,0.2641509433962264,27809066.0,3774099.0,0.290696634593055
harry,1,0.018867924528301886,10556116.0,1415792.0,0.10905012552234866
has,45,0.8490566037735849,816070042.0,6480198.0,0.4991315145937205
hasn,1,0.018867924528301886,15717.0,12453.0,0.0009591813014410364
hasn't,15,0.2830188679245283,1835.0,1730.0,0.00013325171858130517
hasnt,9,0.16981132075471697,0.0,0.0,0.0
hast,4,0.07547169811320754,3465382.0,636064.0,0.04899226654780305
hate,1,0.018867924528301886,8269605.0,2032063.0,0.15651785376617497
hath,4,0.07547169811320754,11682170.0,975079.0,0.07510459682227771
have,45,0.8490566037735849,1388716420.0,7362592.0,0.5670971313369761
haven,3,0.05660377358490566,5716189.0,1665660.0,0.12829598703591719
haven't,14,0.2641509433962264,5357.0,4844.0,0.00037310481202765445
havent,4,0.07547169811320754,16212.0,7947.0,0.000612110640211348
haves,1,0.018867924528301886,199912.0,131786.0,0.010150699991303977
having,25,0.4716981132075472,128183213.0,7124281.0,0.5487414375179995
he,42,0.7924528301886793,2055218371.0,9054871.0,0.6974434232844053
he'd,9,0.16981132075471697,16516.0,10824.0,0.0008337090184532064
he'll,9,0.16981132075471697,5193.0,4581.0,0.00035284746983870455
he's,12,0.22641509433962265,8619.0,7726.0,0.0005950883108434471
head,2,0.03773584905660377,114793478.0,5650800.0,0.4352478678377105
hear,1,0.018867924528301886,40689548.0,3643633.0,0.28064760643326975
heart,1,0.018867924528301886,80627319.0,4638881.0,0.35730570262668404
hed,3,0.05660377358490566,191637.0,84658.0,0.006520707509627821
held,4,0.07547169811320754,89538904.0,4533777.0,0.34921016006612365
hell,1,0.018867924528301886,13854897.0,2415164.0,0.1860258691651441
hello,7,0.1320754716981132,2807241.0,889141.0,0.06848529844572268
help,8,0.1509433962264151,99625494.0,5289635.0,0.4074294534207064
hence,21,0.39622641509433965,36490529.0,4646558.0,0.35789701675590296
henceforth,2,0.03773584905660377,2782212.0,1272603.0,0.09802111955012988
her,44,0.8301886792452831,816638617.0,6879364.0,0.5298769223967409
here,38,0.7169811320754716,216154769.0,8305563.0,0.6397286378816767
here's,11,0.20754716981132076,1855.0,1286.0,9.905301161592972e-05
hereabouts,2,0.03773584905660377,205839.0,117379.0,0.009041013569569375
hereafter,20,0.37735849056603776,5127483.0,1384277.0,0.10662271054484009
hereafters,1,0.018867924528301886,861.0,792.0,6.100309891121022e-05
hereby,21,0.39622641509433965,4098968.0,640195.0,0.04931045316598766
herein,21,0.39622641509433965,3250156.0,1045479.0,0.08052709450327418
hereof,1,0.018867924528301886,656884.0,134577.0,0.010365674295674164
hereon,1,0.018867924528301886,74577.0,47745.0,0.0036775163604996614
heres,4,0.07547169811320754,72258.0,25066.0,0.0019306864612479739
hereto,3,0.05660377358490566,496830.0,99471.0,0.007661665721965899
hereupon,20,0.37735849056603776,223795.0,102508.0,0.007895587958573659
herewith,1,0.018867924528301886,638395.0,283242.0,0.021816464320465915
hers,33,0.6226415094339622,5147629.0,1315266.0,0.1013071993592826
herse,1,0.018867924528301886,27310.0,11917.0,0.000917896375915268
herself,30,0.5660377358490566,40159571.0,2677795.0,0.20625478945573758
hes,6,0.11320754716981132,227580.0,76141.0,0.005864693123987952
het,2,0.03773584905660377,1559943.0,232301.0,0.01789277888910738
hey,1,0.018867924528301886,3896061.0,1013010.0,0.07802619852025892
hi,9,0.16981132075471697,7726577.0,2845764.0,0.2191924529923753
hid,3,0.05660377358490566,3164809.0,1281867.0,0.09873467094951555
high,6,0.11320754716981132,192048411.0,7500064.0,0.5776857904449583
higher,3,0.05660377358490566,75388987.0,5066851.0,0.3902697130320258
highest,2,0.03773584905660377,27699151.0,3788624.0,0.2918154098603345
him,41,0.7735849056603774,590383891.0,5134187.0,0.39545620882531524
himse,1,0.018867924528301886,4210.0,3982.0,0.0003067100250813625
himself,33,0.6226415094339622,155935000.0,4238544.0,0.32647009958524825
hindmost,2,0.03773584905660377,80068.0,56495.0,0.004351477364884875
his,45,0.8490566037735849,1805683788.0,8705754.0,0.6705529954023536
hither,12,0.22641509433962265,1606856.0,612761.0,0.04719737360092435
hitherer,1,0.018867924528301886,0.0,0.0,0.0
hitherest,1,0.018867924528301886,0.0,0.0,0.0
hitherto,3,0.05660377358490566,7762490.0,2029561.0,0.1563251394309782
home,6,0.11320754716981132,131276812.0,6246710.0,0.4811473080803611
honor,1,0.018867924528301886,15149550.0,2340116.0,0.1802453633986182
hoo,1,0.018867924528301886,329652.0,136113.0,0.010483983335986814
hoos,1,0.018867924528301886,18839.0,9415.0,0.0007251820407184902
hope,2,0.03773584905660377,52995929.0,4977193.0,0.3833638849484636
hopefully,7,0.1320754716981132,1998898.0,1175711.0,0.09055809902019935
hosted,1,0.018867924528301886,721355.0,319497.0,0.024608973602064307
hot,1,0.018867924528301886,29234931.0,3852420.0,0.2967292402872784
hour,2,0.03773584905660377,43390968.0,3906082.0,0.300862508334972
hours,1,0.018867924528301886,59590740.0,4312878.0,0.3321956101338163
hous,1,0.018867924528301886,98718.0,49539.0,0.003815697622427327
house,1,0.018867924528301886,158321573.0,6886583.0,0.5304329594813874
how,44,0.8301886792452831,315034600.0,8771420.0,0.675610860923949
how'd,1,0.018867924528301886,254677.0,142336.0,0.010963304402305578
how'll,1,0.018867924528301886,9236.0,8349.0,0.0006430743343556744
how's,6,0.11320754716981132,795.0,725.0,5.5842483220489154e-05
how-do-you-do,1,0.018867924528301886,0.0,0.0,0.0
howbeit,12,0.22641509433962265,142872.0,64354.0,0.004956809882994978
howdoyoudo,1,0.018867924528301886,183.0,159.0,1.2246834251114173e-05
however,33,0.6226415094339622,259603813.0,7870693.0,0.6062331610843055
hows,1,0.018867924528301886,99110.0,74630.0,0.005748309686544973
howsoever,2,0.03773584905660377,213874.0,108986.0,0.008394550174163077
hr,1,0.018867924528301886,4362479.0,436502.0,0.033621180152703385
html,1,0.018867924528301886,2400162.0,167183.0,0.012877122582415225
http,4,0.07547169811320754,916491.0,105603.0,0.008133977593839057
huh,1,0.018867924528301886,1230975.0,405639.0,0.031243984898035863
humph,1,0.018867924528301886,137579.0,65219.0,0.00502343574228563
hundred,12,0.22641509433962265,57144351.0,4120215.0,0.31735591310663136
i,33,0.6226415094339622,1942306760.0,8064569.0,0.6211662883627269
i'd,11,0.20754716981132076,18859.0,14079.0,0.001084422512084506
i'll,13,0.24528301886792453,41122.0,28992.0,0.002233083135901271
i'm,14,0.2641509433962264,93673.0,58095.0,0.0044747159485438864
i've,14,0.2641509433962264,29910.0,21678.0,0.0016697287603500192
i.e.,2,0.03773584905660377,33707579.0,2249138.0,0.17323786348353729
icons,1,0.018867924528301886,1333490.0,326961.0,0.025183881594833594
id,4,0.07547169811320754,10340997.0,1791753.0,0.13800818874173945
idea,1,0.018867924528301886,72703481.0,4514321.0,0.3477115788888301
idem,1,0.018867924528301886,1523615.0,239299.0,0.018431793644385977
idemer,1,0.018867924528301886,0.0,0.0,0.0
idemest,1,0.018867924528301886,0.0,0.0,0.0
ie,21,0.39622641509433965,2502298.0,816035.0,0.06285437351011292
if,46,0.8679245283018868,782488523.0,9312650.0,0.7172986225700528
ifs,1,0.018867924528301886,330217.0,161702.0,0.012454953409268327
ignored,7,0.1320754716981132,8424490.0,2348870.0,0.18091963249946255
ii,1,0.018867924528301886,105877165.0,5653109.0,0.4354257165187534
iii,1,0.018867924528301886,49103792.0,4251139.0,0.327440218310989
ill,1,0.018867924528301886,27863718.0,4686263.0,0.36095525923351607
illustrated,1,0.018867924528301886,17259872.0,3144230.0,0.2421815324363567
im,5,0.09433962264150944,8713157.0,1580890.0,0.12176665282543324
image,1,0.018867924528301886,41964072.0,3452666.0,0.2659385423047633
images,1,0.018867924528301886,21851401.0,2559440.0,0.19713860035013622
img,2,0.03773584905660377,71779.0,21328.0,0.0016427703201746106
immediate,11,0.20754716981132076,26864111.0,3776412.0,0.2908747913705571
immediately,7,0.1320754716981132,46139944.0,5202397.0,0.4007100236949284
immediater,1,0.018867924528301886,61.0,60.0,4.621446887212896e-06
immediatest,1,0.018867924528301886,0.0,0.0,0.0
impact,1,0.018867924528301886,30125770.0,3118840.0,0.24022589016191778
implication,1,0.018867924528301886,4402218.0,1451722.0,0.11181760196664131
importance,5,0.09433962264150944,53305247.0,4423140.0,0.3406884430784474
important,6,0.11320754716981132,159399560.0,5410429.0,0.41673350434227296
in,47,0.8867924528301887,8445476198.0,12157105.0,0.9363902509961721
